Diff,Time1,Start,End,Time2,target
4487,46.19921875,60.0,2026-07-05 17:53:00+05:30,2026-07-05 17:54:00+05:30,60.0,0
4488,-8.70703125,60.0,2026-07-05 17:54:00+05:30,2026-07-05 17:55:00+05:30,60.0,0
4489,15.73828125,60.0,2026-07-05 17:55:00+05:30,2026-07-05 17:56:00+05:30,60.0,0
4490,-21.19921875,60.0,2026-07-05 17:56:00+05:30,2026-07-05 17:57:00+05:30,240.0,1
4491,46.98046875,240.0,2026-07-05 17:57:00+05:30,2026-07-05 18:01:00+05:30,180.0,1
4492,-103.65234375,180.0,2026-07-05 18:01:00+05:30,2026-07-05 18:04:00+05:30,120.0,0
4493,79.4296875,120.0,2026-07-05 18:04:00+05:30,2026-07-05 18:06:00+05:30,60.0,0
4494,-2.41796875,60.0,2026-07-05 18:06:00+05:30,2026-07-05 18:07:00+05:30,60.0,0
4495,3.96875,60.0,2026-07-05 18:07:00+05:30,2026-07-05 18:08:00+05:30,120.0,0
4496,-44.77734375,120.0,2026-07-05 18:08:00+05:30,2026-07-05 18:10:00+05:30,60.0,0
4497,18.41015625,60.0,2026-07-05 18:10:00+05:30,2026-07-05 18:11:00+05:30,240.0,1
4498,-10.04296875,240.0,2026-07-05 18:11:00+05:30,2026-07-05 18:15:00+05:30,120.0,0
4499,26.1015625,120.0,2026-07-05 18:15:00+05:30,2026-07-05 18:17:00+05:30,180.0,1
4500,-27.5390625,180.0,2026-07-05 18:17:00+05:30,2026-07-05 18:20:00+05:30,120.0,0
4501,22.58984375,120.0,2026-07-05 18:20:00+05:30,2026-07-05 18:22:00+05:30,60.0,0
4502,-1.3515625,60.0,2026-07-05 18:22:00+05:30,2026-07-05 18:23:00+05:30,60.0,0
4503,7.30859375,60.0,2026-07-05 18:23:00+05:30,2026-07-05 18:24:00+05:30,120.0,0
4504,-13.13671875,120.0,2026-07-05 18:24:00+05:30,2026-07-05 18:26:00+05:30,60.0,0
4505,6.13671875,60.0,2026-07-05 18:26:00+05:30,2026-07-05 18:27:00+05:30,60.0,0
4506,-0.4375,60.0,2026-07-05 18:27:00+05:30,2026-07-05 18:28:00+05:30,60.0,0
4507,14.87109375,60.0,2026-07-05 18:28:00+05:30,2026-07-05 18:29:00+05:30,120.0,0
4508,-45.22265625,120.0,2026-07-05 18:29:00+05:30,2026-07-05 18:31:00+05:30,60.0,0
4509,20.140625,60.0,2026-07-05 18:31:00+05:30,2026-07-05 18:32:00+05:30,60.0,0
4510,-17.859375,60.0,2026-07-05 18:32:00+05:30,2026-07-05 18:33:00+05:30,300.0,1
4511,87.34765625,300.0,2026-07-05 18:33:00+05:30,2026-07-05 18:38:00+05:30,420.0,2
4512,-73.6484375,420.0,2026-07-05 18:38:00+05:30,2026-07-05 18:45:00+05:30,180.0,1
4513,14.05859375,180.0,2026-07-05 18:45:00+05:30,2026-07-05 18:48:00+05:30,60.0,0
4514,-5.3984375,60.0,2026-07-05 18:48:00+05:30,2026-07-05 18:49:00+05:30,60.0,0
4515,15.87890625,60.0,2026-07-05 18:49:00+05:30,2026-07-05 18:50:00+05:30,120.0,0
4516,-19.71875,120.0,2026-07-05 18:50:00+05:30,2026-07-05 18:52:00+05:30,120.0,0
4517,39.28125,120.0,2026-07-05 18:52:00+05:30,2026-07-05 18:54:00+05:30,180.0,1
4518,-93.203125,180.0,2026-07-05 18:54:00+05:30,2026-07-05 18:57:00+05:30,60.0,0
4519,30.03125,60.0,2026-07-05 18:57:00+05:30,2026-07-05 18:58:00+05:30,60.0,0
4520,-4.44921875,60.0,2026-07-05 18:58:00+05:30,2026-07-05 18:59:00+05:30,180.0,1
4521,24.33984375,180.0,2026-07-05 18:59:00+05:30,2026-07-05 19:02:00+05:30,60.0,0
4522,-35.21875,60.0,2026-07-05 19:02:00+05:30,2026-07-05 19:03:00+05:30,60.0,0
4523,19.87890625,60.0,2026-07-05 19:03:00+05:30,2026-07-05 19:04:00+05:30,120.0,0
4524,-10.69921875,120.0,2026-07-05 19:04:00+05:30,2026-07-05 19:06:00+05:30,240.0,1
4525,38.640625,240.0,2026-07-05 19:06:00+05:30,2026-07-05 19:10:00+05:30,60.0,0
4526,-4.140625,60.0,2026-07-05 19:10:00+05:30,2026-07-05 19:11:00+05:30,240.0,1
4527,87.5390625,240.0,2026-07-05 19:11:00+05:30,2026-07-05 19:15:00+05:30,180.0,1
4528,-35.9609375,180.0,2026-07-05 19:15:00+05:30,2026-07-05 19:18:00+05:30,60.0,0
4529,28.55078125,60.0,2026-07-05 19:18:00+05:30,2026-07-05 19:19:00+05:30,180.0,1
4530,-46.87890625,180.0,2026-07-05 19:19:00+05:30,2026-07-05 19:22:00+05:30,120.0,0
4531,35.52734375,120.0,2026-07-05 19:22:00+05:30,2026-07-05 19:24:00+05:30,180.0,1
4532,-15.8671875,180.0,2026-07-05 19:24:00+05:30,2026-07-05 19:27:00+05:30,120.0,0
4533,13.4375,120.0,2026-07-05 19:27:00+05:30,2026-07-05 19:29:00+05:30,60.0,0
4534,-2.578125,60.0,2026-07-05 19:29:00+05:30,2026-07-05 19:30:00+05:30,60.0,0
4535,24.91796875,60.0,2026-07-05 19:30:00+05:30,2026-07-05 19:31:00+05:30,180.0,1
4536,-103.09765625,180.0,2026-07-05 19:31:00+05:30,2026-07-05 19:34:00+05:30,120.0,0
4537,28.109375,120.0,2026-07-05 19:34:00+05:30,2026-07-05 19:36:00+05:30,60.0,0
4538,-15.9609375,60.0,2026-07-05 19:36:00+05:30,2026-07-05 19:37:00+05:30,60.0,0
4539,23.08203125,60.0,2026-07-05 19:37:00+05:30,2026-07-05 19:38:00+05:30,60.0,0
4540,-4.80078125,60.0,2026-07-05 19:38:00+05:30,2026-07-05 19:39:00+05:30,60.0,0
4541,8.51953125,60.0,2026-07-05 19:39:00+05:30,2026-07-05 19:40:00+05:30,120.0,0
4542,-34.3984375,120.0,2026-07-05 19:40:00+05:30,2026-07-05 19:42:00+05:30,120.0,0
4543,29.55859375,120.0,2026-07-05 19:42:00+05:30,2026-07-05 19:44:00+05:30,120.0,0
4544,-45.94921875,120.0,2026-07-05 19:44:00+05:30,2026-07-05 19:46:00+05:30,120.0,0
4545,16.26953125,120.0,2026-07-05 19:46:00+05:30,2026-07-05 19:48:00+05:30,120.0,0
4546,-28.5390625,120.0,2026-07-05 19:48:00+05:30,2026-07-05 19:50:00+05:30,120.0,0
4547,26.0390625,120.0,2026-07-05 19:50:00+05:30,2026-07-05 19:52:00+05:30,120.0,0
4548,-20.80078125,120.0,2026-07-05 19:52:00+05:30,2026-07-05 19:54:00+05:30,60.0,0
4549,18.98046875,60.0,2026-07-05 19:54:00+05:30,2026-07-05 19:55:00+05:30,60.0,0
4550,-4.21875,60.0,2026-07-05 19:55:00+05:30,2026-07-05 19:56:00+05:30,60.0,0
4551,20.96875,60.0,2026-07-05 19:56:00+05:30,2026-07-05 19:57:00+05:30,120.0,0
4552,-19.94140625,120.0,2026-07-05 19:57:00+05:30,2026-07-05 19:59:00+05:30,60.0,0
4553,7.62109375,60.0,2026-07-05 19:59:00+05:30,2026-07-05 20:00:00+05:30,120.0,0
4554,-44.6484375,120.0,2026-07-05 20:00:00+05:30,2026-07-05 20:02:00+05:30,60.0,0
4555,16.41796875,60.0,2026-07-05 20:02:00+05:30,2026-07-05 20:03:00+05:30,120.0,0
4556,-24.12890625,120.0,2026-07-05 20:03:00+05:30,2026-07-05 20:05:00+05:30,240.0,1
4557,99.4296875,240.0,2026-07-05 20:05:00+05:30,2026-07-05 20:09:00+05:30,120.0,0
4558,-29.421875,120.0,2026-07-05 20:09:00+05:30,2026-07-05 20:11:00+05:30,60.0,0
4559,17.76171875,60.0,2026-07-05 20:11:00+05:30,2026-07-05 20:12:00+05:30,240.0,1
4560,-27.73828125,240.0,2026-07-05 20:12:00+05:30,2026-07-05 20:16:00+05:30,120.0,0
4561,20.0390625,120.0,2026-07-05 20:16:00+05:30,2026-07-05 20:18:00+05:30,60.0,0
4562,-19.28125,60.0,2026-07-05 20:18:00+05:30,2026-07-05 20:19:00+05:30,60.0,0
4563,3.80859375,60.0,2026-07-05 20:19:00+05:30,2026-07-05 20:20:00+05:30,60.0,0
4564,-11.77734375,60.0,2026-07-05 20:20:00+05:30,2026-07-05 20:21:00+05:30,300.0,1
4565,73.4609375,300.0,2026-07-05 20:21:00+05:30,2026-07-05 20:26:00+05:30,60.0,0
4566,-6.16015625,60.0,2026-07-05 20:26:00+05:30,2026-07-05 20:27:00+05:30,120.0,0
4567,28.51953125,120.0,2026-07-05 20:27:00+05:30,2026-07-05 20:29:00+05:30,60.0,0
4568,-10.03125,60.0,2026-07-05 20:29:00+05:30,2026-07-05 20:30:00+05:30,60.0,0
4569,12.37109375,60.0,2026-07-05 20:30:00+05:30,2026-07-05 20:31:00+05:30,60.0,0
4570,-3.5390625,60.0,2026-07-05 20:31:00+05:30,2026-07-05 20:32:00+05:30,60.0,0
4571,111.27734375,60.0,2026-07-05 20:32:00+05:30,2026-07-05 20:33:00+05:30,120.0,0
4572,-37.30078125,120.0,2026-07-05 20:33:00+05:30,2026-07-05 20:35:00+05:30,120.0,0
4573,34.8125,120.0,2026-07-05 20:35:00+05:30,2026-07-05 20:37:00+05:30,480.0,2
4574,-136.109375,480.0,2026-07-05 20:37:00+05:30,2026-07-05 20:45:00+05:30,60.0,0
4575,24.0078125,60.0,2026-07-05 20:45:00+05:30,2026-07-05 20:46:00+05:30,60.0,0
4576,-10.33984375,60.0,2026-07-05 20:46:00+05:30,2026-07-05 20:47:00+05:30,60.0,0
4577,5.96875,60.0,2026-07-05 20:47:00+05:30,2026-07-05 20:48:00+05:30,60.0,0
4578,-15.328125,60.0,2026-07-05 20:48:00+05:30,2026-07-05 20:49:00+05:30,60.0,0
4579,9.41015625,60.0,2026-07-05 20:49:00+05:30,2026-07-05 20:50:00+05:30,120.0,0
4580,-44.76171875,120.0,2026-07-05 20:50:00+05:30,2026-07-05 20:52:00+05:30,300.0,1
4581,40.28125,300.0,2026-07-05 20:52:00+05:30,2026-07-05 20:57:00+05:30,120.0,0
4582,-16.58984375,120.0,2026-07-05 20:57:00+05:30,2026-07-05 20:59:00+05:30,180.0,1
4583,36.69140625,180.0,2026-07-05 20:59:00+05:30,2026-07-05 21:02:00+05:30,60.0,0
4584,-8.3203125,60.0,2026-07-05 21:02:00+05:30,2026-07-05 21:03:00+05:30,180.0,1
4585,57.48046875,180.0,2026-07-05 21:03:00+05:30,2026-07-05 21:06:00+05:30,360.0,2
4586,-166.40234375,360.0,2026-07-05 21:06:00+05:30,2026-07-05 21:12:00+05:30,60.0,0
4587,7.01953125,60.0,2026-07-05 21:12:00+05:30,2026-07-05 21:13:00+05:30,120.0,0
4588,-20.41796875,120.0,2026-07-05 21:13:00+05:30,2026-07-05 21:15:00+05:30,60.0,0
4589,42.76953125,60.0,2026-07-05 21:15:00+05:30,2026-07-05 21:16:00+05:30,120.0,0
4590,-6.12890625,120.0,2026-07-05 21:16:00+05:30,2026-07-05 21:18:00+05:30,180.0,1
4591,21.5390625,180.0,2026-07-05 21:18:00+05:30,2026-07-05 21:21:00+05:30,60.0,0
4592,-3.0703125,60.0,2026-07-05 21:21:00+05:30,2026-07-05 21:22:00+05:30,180.0,1
4593,21.12109375,180.0,2026-07-05 21:22:00+05:30,2026-07-05 21:25:00+05:30,180.0,1
4594,-19.72265625,180.0,2026-07-05 21:25:00+05:30,2026-07-05 21:28:00+05:30,60.0,0
4595,0.61328125,60.0,2026-07-05 21:28:00+05:30,2026-07-05 21:29:00+05:30,60.0,0
4596,-11.25,60.0,2026-07-05 21:29:00+05:30,2026-07-05 21:30:00+05:30,60.0,0
4597,17.6796875,60.0,2026-07-05 21:30:00+05:30,2026-07-05 21:31:00+05:30,60.0,0
4598,-1.22265625,60.0,2026-07-05 21:31:00+05:30,2026-07-05 21:32:00+05:30,60.0,0
4599,14.8203125,60.0,2026-07-05 21:32:00+05:30,2026-07-05 21:33:00+05:30,180.0,1
4600,-43.1875,180.0,2026-07-05 21:33:00+05:30,2026-07-05 21:36:00+05:30,60.0,0
4601,14.98828125,60.0,2026-07-05 21:36:00+05:30,2026-07-05 21:37:00+05:30,120.0,0
4602,-33.87890625,120.0,2026-07-05 21:37:00+05:30,2026-07-05 21:39:00+05:30,180.0,1
4603,25.84765625,180.0,2026-07-05 21:39:00+05:30,2026-07-05 21:42:00+05:30,120.0,0
4604,-34.62890625,120.0,2026-07-05 21:42:00+05:30,2026-07-05 21:44:00+05:30,60.0,0
4605,21.109375,60.0,2026-07-05 21:44:00+05:30,2026-07-05 21:45:00+05:30,180.0,1
4606,-16.48046875,180.0,2026-07-05 21:45:00+05:30,2026-07-05 21:48:00+05:30,60.0,0
4607,16.97265625,60.0,2026-07-05 21:48:00+05:30,2026-07-05 21:49:00+05:30,120.0,0
4608,-52.86328125,120.0,2026-07-05 21:49:00+05:30,2026-07-05 21:51:00+05:30,180.0,1
4609,63.73046875,180.0,2026-07-05 21:51:00+05:30,2026-07-05 21:54:00+05:30,120.0,0
4610,-48.328125,120.0,2026-07-05 21:54:00+05:30,2026-07-05 21:56:00+05:30,60.0,0
4611,6.1484375,60.0,2026-07-05 21:56:00+05:30,2026-07-05 21:57:00+05:30,180.0,1
4612,-61.640625,180.0,2026-07-05 21:57:00+05:30,2026-07-05 22:00:00+05:30,120.0,0
4613,37.0,120.0,2026-07-05 22:00:00+05:30,2026-07-05 22:02:00+05:30,120.0,0
4614,-10.6171875,120.0,2026-07-05 22:02:00+05:30,2026-07-05 22:04:00+05:30,60.0,0
4615,17.078125,60.0,2026-07-05 22:04:00+05:30,2026-07-05 22:05:00+05:30,180.0,1
4616,-37.23828125,180.0,2026-07-05 22:05:00+05:30,2026-07-05 22:08:00+05:30,180.0,1
4617,15.75,180.0,2026-07-05 22:08:00+05:30,2026-07-05 22:11:00+05:30,120.0,0
4618,-22.0625,120.0,2026-07-05 22:11:00+05:30,2026-07-05 22:13:00+05:30,240.0,1
4619,18.69140625,240.0,2026-07-05 22:13:00+05:30,2026-07-05 22:17:00+05:30,240.0,1
4620,-22.71875,240.0,2026-07-05 22:17:00+05:30,2026-07-05 22:21:00+05:30,240.0,1
4621,33.75,240.0,2026-07-05 22:21:00+05:30,2026-07-05 22:25:00+05:30,60.0,0
4622,-11.03125,60.0,2026-07-05 22:25:00+05:30,2026-07-05 22:26:00+05:30,60.0,0
4623,9.94921875,60.0,2026-07-05 22:26:00+05:30,2026-07-05 22:27:00+05:30,120.0,0
4624,-21.5390625,120.0,2026-07-05 22:27:00+05:30,2026-07-05 22:29:00+05:30,120.0,0
4625,57.7109375,120.0,2026-07-05 22:29:00+05:30,2026-07-05 22:31:00+05:30,60.0,0
4626,-4.98046875,60.0,2026-07-05 22:31:00+05:30,2026-07-05 22:32:00+05:30,120.0,0
4627,44.26953125,120.0,2026-07-05 22:32:00+05:30,2026-07-05 22:34:00+05:30,120.0,0
4628,-20.0,120.0,2026-07-05 22:34:00+05:30,2026-07-05 22:36:00+05:30,60.0,0
4629,14.58984375,60.0,2026-07-05 22:36:00+05:30,2026-07-05 22:37:00+05:30,60.0,0
4630,-0.58984375,60.0,2026-07-05 22:37:00+05:30,2026-07-05 22:38:00+05:30,60.0,0
4631,9.48046875,60.0,2026-07-05 22:38:00+05:30,2026-07-05 22:39:00+05:30,60.0,0
4632,-16.76171875,60.0,2026-07-05 22:39:00+05:30,2026-07-05 22:40:00+05:30,60.0,0
4633,4.47265625,60.0,2026-07-05 22:40:00+05:30,2026-07-05 22:41:00+05:30,60.0,0
4634,-18.15234375,60.0,2026-07-05 22:41:00+05:30,2026-07-05 22:42:00+05:30,120.0,0
4635,29.55078125,120.0,2026-07-05 22:42:00+05:30,2026-07-05 22:44:00+05:30,120.0,0
4636,-19.6015625,120.0,2026-07-05 22:44:00+05:30,2026-07-05 22:46:00+05:30,60.0,0
4637,20.2734375,60.0,2026-07-05 22:46:00+05:30,2026-07-05 22:47:00+05:30,120.0,0
4638,-25.0625,120.0,2026-07-05 22:47:00+05:30,2026-07-05 22:49:00+05:30,60.0,0
4639,10.2421875,60.0,2026-07-05 22:49:00+05:30,2026-07-05 22:50:00+05:30,60.0,0
4640,-15.40234375,60.0,2026-07-05 22:50:00+05:30,2026-07-05 22:51:00+05:30,60.0,0
4641,117.03125,60.0,2026-07-05 22:51:00+05:30,2026-07-05 22:52:00+05:30,420.0,2
4642,-125.8515625,420.0,2026-07-05 22:52:00+05:30,2026-07-05 22:59:00+05:30,60.0,0
4643,8.921875,60.0,2026-07-05 22:59:00+05:30,2026-07-05 23:00:00+05:30,120.0,0
4644,-9.359375,120.0,2026-07-05 23:00:00+05:30,2026-07-05 23:02:00+05:30,60.0,0
4645,9.26953125,60.0,2026-07-05 23:02:00+05:30,2026-07-05 23:03:00+05:30,120.0,0
4646,-16.7421875,120.0,2026-07-05 23:03:00+05:30,2026-07-05 23:05:00+05:30,120.0,0
4647,15.48046875,120.0,2026-07-05 23:05:00+05:30,2026-07-05 23:07:00+05:30,180.0,1
4648,-15.80078125,180.0,2026-07-05 23:07:00+05:30,2026-07-05 23:10:00+05:30,60.0,0
4649,2.53125,60.0,2026-07-05 23:10:00+05:30,2026-07-05 23:11:00+05:30,180.0,1
4650,-78.19921875,180.0,2026-07-05 23:11:00+05:30,2026-07-05 23:14:00+05:30,60.0,0
4651,19.66796875,60.0,2026-07-05 23:14:00+05:30,2026-07-05 23:15:00+05:30,60.0,0
4652,-1.1796875,60.0,2026-07-05 23:15:00+05:30,2026-07-05 23:16:00+05:30,120.0,0
4653,-6.96875,60.0,2026-07-06 05:30:00+05:30,2026-07-06 05:31:00+05:30,60.0,0
4654,62.5,60.0,2026-07-06 05:31:00+05:30,2026-07-06 05:32:00+05:30,60.0,0
4655,-18.5703125,60.0,2026-07-06 05:32:00+05:30,2026-07-06 05:33:00+05:30,60.0,0
4656,66.72265625,60.0,2026-07-06 05:33:00+05:30,2026-07-06 05:34:00+05:30,240.0,1
4657,-171.03125,240.0,2026-07-06 05:34:00+05:30,2026-07-06 05:38:00+05:30,60.0,0
4658,40.76953125,60.0,2026-07-06 05:38:00+05:30,2026-07-06 05:39:00+05:30,60.0,0
4659,-71.5,60.0,2026-07-06 05:39:00+05:30,2026-07-06 05:40:00+05:30,300.0,1
4660,175.05859375,300.0,2026-07-06 05:40:00+05:30,2026-07-06 05:45:00+05:30,240.0,1
4661,-174.30859375,240.0,2026-07-06 05:45:00+05:30,2026-07-06 05:49:00+05:30,120.0,0
4662,50.578125,120.0,2026-07-06 05:49:00+05:30,2026-07-06 05:51:00+05:30,60.0,0
4663,-32.37890625,60.0,2026-07-06 05:51:00+05:30,2026-07-06 05:52:00+05:30,60.0,0
4664,5.51953125,60.0,2026-07-06 05:52:00+05:30,2026-07-06 05:53:00+05:30,120.0,0
4665,-61.91796875,120.0,2026-07-06 05:53:00+05:30,2026-07-06 05:55:00+05:30,120.0,0
4666,20.23046875,120.0,2026-07-06 05:55:00+05:30,2026-07-06 05:57:00+05:30,120.0,0
4667,-74.6015625,120.0,2026-07-06 05:57:00+05:30,2026-07-06 05:59:00+05:30,180.0,1
4668,83.16015625,180.0,2026-07-06 05:59:00+05:30,2026-07-06 06:02:00+05:30,60.0,0
4669,-56.48828125,60.0,2026-07-06 06:02:00+05:30,2026-07-06 06:03:00+05:30,300.0,1
4670,124.0078125,300.0,2026-07-06 06:03:00+05:30,2026-07-06 06:08:00+05:30,60.0,0
4671,-16.09765625,60.0,2026-07-06 06:08:00+05:30,2026-07-06 06:09:00+05:30,120.0,0
4672,93.6875,120.0,2026-07-06 06:09:00+05:30,2026-07-06 06:11:00+05:30,60.0,0
4673,-41.33984375,60.0,2026-07-06 06:11:00+05:30,2026-07-06 06:12:00+05:30,60.0,0
4674,10.62890625,60.0,2026-07-06 06:12:00+05:30,2026-07-06 06:13:00+05:30,60.0,0
4675,-4.578125,60.0,2026-07-06 06:13:00+05:30,2026-07-06 06:14:00+05:30,60.0,0
4676,77.58984375,60.0,2026-07-06 06:14:00+05:30,2026-07-06 06:15:00+05:30,120.0,0
4677,-67.48828125,120.0,2026-07-06 06:15:00+05:30,2026-07-06 06:17:00+05:30,60.0,0
4678,121.9296875,60.0,2026-07-06 06:17:00+05:30,2026-07-06 06:18:00+05:30,60.0,0
4679,-36.58203125,60.0,2026-07-06 06:18:00+05:30,2026-07-06 06:19:00+05:30,60.0,0
4680,34.21875,60.0,2026-07-06 06:19:00+05:30,2026-07-06 06:20:00+05:30,120.0,0
4681,-50.9296875,120.0,2026-07-06 06:20:00+05:30,2026-07-06 06:22:00+05:30,60.0,0
4682,1.33203125,60.0,2026-07-06 06:22:00+05:30,2026-07-06 06:23:00+05:30,120.0,0
4683,-27.71875,120.0,2026-07-06 06:23:00+05:30,2026-07-06 06:25:00+05:30,240.0,1
4684,104.71875,240.0,2026-07-06 06:25:00+05:30,2026-07-06 06:29:00+05:30,60.0,0
4685,-28.2890625,60.0,2026-07-06 06:29:00+05:30,2026-07-06 06:30:00+05:30,120.0,0
4686,26.26953125,120.0,2026-07-06 06:30:00+05:30,2026-07-06 06:32:00+05:30,180.0,1
4687,-46.48046875,180.0,2026-07-06 06:32:00+05:30,2026-07-06 06:35:00+05:30,240.0,1
4688,136.328125,240.0,2026-07-06 06:35:00+05:30,2026-07-06 06:39:00+05:30,120.0,0
4689,-85.30859375,120.0,2026-07-06 06:39:00+05:30,2026-07-06 06:41:00+05:30,120.0,0
4690,68.30859375,120.0,2026-07-06 06:41:00+05:30,2026-07-06 06:43:00+05:30,120.0,0
4691,-30.296875,120.0,2026-07-06 06:43:00+05:30,2026-07-06 06:45:00+05:30,60.0,0
4692,22.0078125,60.0,2026-07-06 06:45:00+05:30,2026-07-06 06:46:00+05:30,60.0,0
4693,-20.98828125,60.0,2026-07-06 06:46:00+05:30,2026-07-06 06:47:00+05:30,180.0,1
4694,11.05859375,180.0,2026-07-06 06:47:00+05:30,2026-07-06 06:50:00+05:30,360.0,2
4695,-181.78125,360.0,2026-07-06 06:50:00+05:30,2026-07-06 06:56:00+05:30,180.0,1
4696,103.703125,180.0,2026-07-06 06:56:00+05:30,2026-07-06 06:59:00+05:30,60.0,0
4697,-10.01171875,60.0,2026-07-06 06:59:00+05:30,2026-07-06 07:00:00+05:30,120.0,0
4698,141.98828125,120.0,2026-07-06 07:00:00+05:30,2026-07-06 07:02:00+05:30,60.0,0
4699,-41.83984375,60.0,2026-07-06 07:02:00+05:30,2026-07-06 07:03:00+05:30,60.0,0
4700,80.69140625,60.0,2026-07-06 07:03:00+05:30,2026-07-06 07:04:00+05:30,60.0,0
4701,-46.80078125,60.0,2026-07-06 07:04:00+05:30,2026-07-06 07:05:00+05:30,60.0,0
4702,7.97265625,60.0,2026-07-06 07:05:00+05:30,2026-07-06 07:06:00+05:30,240.0,1
4703,-86.47265625,240.0,2026-07-06 07:06:00+05:30,2026-07-06 07:10:00+05:30,60.0,0
4704,6.15234375,60.0,2026-07-06 07:10:00+05:30,2026-07-06 07:11:00+05:30,60.0,0
4705,-41.5625,60.0,2026-07-06 07:11:00+05:30,2026-07-06 07:12:00+05:30,60.0,0
4706,8.671875,60.0,2026-07-06 07:12:00+05:30,2026-07-06 07:13:00+05:30,120.0,0
4707,-78.08203125,120.0,2026-07-06 07:13:00+05:30,2026-07-06 07:15:00+05:30,60.0,0
4708,6.7421875,60.0,2026-07-06 07:15:00+05:30,2026-07-06 07:16:00+05:30,120.0,0
4709,-79.44921875,120.0,2026-07-06 07:16:00+05:30,2026-07-06 07:18:00+05:30,60.0,0
4710,12.16796875,60.0,2026-07-06 07:18:00+05:30,2026-07-06 07:19:00+05:30,60.0,0
4711,-16.19140625,60.0,2026-07-06 07:19:00+05:30,2026-07-06 07:20:00+05:30,60.0,0
4712,16.5703125,60.0,2026-07-06 07:20:00+05:30,2026-07-06 07:21:00+05:30,60.0,0
4713,-39.33984375,60.0,2026-07-06 07:21:00+05:30,2026-07-06 07:22:00+05:30,120.0,0
4714,4.47265625,120.0,2026-07-06 07:22:00+05:30,2026-07-06 07:24:00+05:30,60.0,0
4715,-3.05078125,60.0,2026-07-06 07:24:00+05:30,2026-07-06 07:25:00+05:30,60.0,0
4716,19.62890625,60.0,2026-07-06 07:25:00+05:30,2026-07-06 07:26:00+05:30,120.0,0
4717,-31.390625,120.0,2026-07-06 07:26:00+05:30,2026-07-06 07:28:00+05:30,300.0,1
4718,96.671875,300.0,2026-07-06 07:28:00+05:30,2026-07-06 07:33:00+05:30,540.0,2
4719,-228.5625,540.0,2026-07-06 07:33:00+05:30,2026-07-06 07:42:00+05:30,60.0,0
4720,30.80078125,60.0,2026-07-06 07:42:00+05:30,2026-07-06 07:43:00+05:30,60.0,0
4721,-7.80859375,60.0,2026-07-06 07:43:00+05:30,2026-07-06 07:44:00+05:30,120.0,0
4722,31.0,120.0,2026-07-06 07:44:00+05:30,2026-07-06 07:46:00+05:30,60.0,0
4723,-20.640625,60.0,2026-07-06 07:46:00+05:30,2026-07-06 07:47:00+05:30,60.0,0
4724,39.08203125,60.0,2026-07-06 07:47:00+05:30,2026-07-06 07:48:00+05:30,60.0,0
4725,-10.97265625,60.0,2026-07-06 07:48:00+05:30,2026-07-06 07:49:00+05:30,180.0,1
4726,134.76953125,180.0,2026-07-06 07:49:00+05:30,2026-07-06 07:52:00+05:30,60.0,0
4727,-21.359375,60.0,2026-07-06 07:52:00+05:30,2026-07-06 07:53:00+05:30,60.0,0
4728,6.859375,60.0,2026-07-06 07:53:00+05:30,2026-07-06 07:54:00+05:30,60.0,0
4729,-21.55859375,60.0,2026-07-06 07:54:00+05:30,2026-07-06 07:55:00+05:30,60.0,0
4730,5.87890625,60.0,2026-07-06 07:55:00+05:30,2026-07-06 07:56:00+05:30,60.0,0
4731,-25.359375,60.0,2026-07-06 07:56:00+05:30,2026-07-06 07:57:00+05:30,60.0,0
4732,4.609375,60.0,2026-07-06 07:57:00+05:30,2026-07-06 07:58:00+05:30,60.0,0
4733,-54.80859375,60.0,2026-07-06 07:58:00+05:30,2026-07-06 07:59:00+05:30,180.0,1
4734,74.66796875,180.0,2026-07-06 07:59:00+05:30,2026-07-06 08:02:00+05:30,120.0,0
4735,-86.83984375,120.0,2026-07-06 08:02:00+05:30,2026-07-06 08:04:00+05:30,240.0,1
4736,49.453125,240.0,2026-07-06 08:04:00+05:30,2026-07-06 08:08:00+05:30,180.0,1
4737,-140.08203125,180.0,2026-07-06 08:08:00+05:30,2026-07-06 08:11:00+05:30,120.0,0
4738,21.3203125,120.0,2026-07-06 08:11:00+05:30,2026-07-06 08:13:00+05:30,60.0,0
4739,-55.19921875,60.0,2026-07-06 08:13:00+05:30,2026-07-06 08:14:00+05:30,120.0,0
4740,70.828125,120.0,2026-07-06 08:14:00+05:30,2026-07-06 08:16:00+05:30,120.0,0
4741,-52.0703125,120.0,2026-07-06 08:16:00+05:30,2026-07-06 08:18:00+05:30,60.0,0
4742,12.53125,60.0,2026-07-06 08:18:00+05:30,2026-07-06 08:19:00+05:30,60.0,0
4743,-15.890625,60.0,2026-07-06 08:19:00+05:30,2026-07-06 08:20:00+05:30,60.0,0
4744,11.26171875,60.0,2026-07-06 08:20:00+05:30,2026-07-06 08:21:00+05:30,120.0,0
4745,-5.0390625,120.0,2026-07-06 08:21:00+05:30,2026-07-06 08:23:00+05:30,120.0,0
4746,39.98828125,120.0,2026-07-06 08:23:00+05:30,2026-07-06 08:25:00+05:30,60.0,0
4747,-56.4296875,60.0,2026-07-06 08:25:00+05:30,2026-07-06 08:26:00+05:30,120.0,0
4748,67.19921875,120.0,2026-07-06 08:26:00+05:30,2026-07-06 08:28:00+05:30,60.0,0
